"","Stock","Date","Open","High","Low","Close","Volume","Adj.Close"
"589","^BSESN","2016-06-30",26926.169922,27069.230469,26872.589844,26999.720703,8600,26999.720703
"590","^BSESN","2016-06-29",26627.150391,26776.169922,26606.310547,26740.390625,7700,26740.390625
"591","^BSESN","2016-06-28",26410.660156,26583.330078,26378.460938,26524.550781,8100,26524.550781
"592","^BSESN","2016-06-27",26347.810547,26493.509766,26262.720703,26402.960938,18300,26402.960938
"593","^BSESN","2016-06-24",26367.480469,26435.849609,25911.330078,26397.710938,24400,26397.710938
"594","^BSESN","2016-06-23",26753.199219,27060.980469,26736.519531,27002.220703,9300,27002.220703
"595","^BSESN","2016-06-22",26791.679688,26887.289062,26617.449219,26765.650391,7700,26765.650391
"596","^BSESN","2016-06-21",26907.419922,26925.640625,26754.599609,26812.779297,7000,26812.779297
"597","^BSESN","2016-06-20",26497.109375,26885.490234,26447.880859,26866.919922,9500,26866.919922
"598","^BSESN","2016-06-17",26653.849609,26730.550781,26538.509766,26625.910156,9300,26625.910156
"599","^BSESN","2016-06-16",26686.029297,26686.029297,26314.910156,26525.460938,12600,26525.460938
"600","^BSESN","2016-06-15",26500.789062,26752.589844,26446.589844,26726.339844,12300,26726.339844
"601","^BSESN","2016-06-14",26482.5,26485.449219,26264.810547,26395.710938,7800,26395.710938
"602","^BSESN","2016-06-13",26468.269531,26468.269531,26262.269531,26396.769531,9100,26396.769531
"603","^BSESN","2016-06-10",26742.259766,26972.060547,26620.5,26635.75,10100,26635.75
"604","^BSESN","2016-06-09",26994.480469,26994.910156,26692.349609,26763.460938,10100,26763.460938
"605","^BSESN","2016-06-08",27085.240234,27105.410156,26973.710938,27020.660156,12500,27020.660156
"606","^BSESN","2016-06-07",26833.539062,27082.630859,26829.529297,27009.669922,14800,27009.669922
"607","^BSESN","2016-06-06",26897.839844,26901.419922,26729.539062,26777.449219,8700,26777.449219
"608","^BSESN","2016-06-03",26919.230469,27008.140625,26792.070312,26843.029297,13000,26843.029297
"609","^BSESN","2016-06-02",26694.279297,26885.160156,26641.019531,26843.140625,11100,26843.140625
"610","^BSESN","2016-06-01",26684.460938,26857.25,26671.859375,26713.929688,13400,26713.929688
"611","^BSESN","2016-05-31",26817.75,26837.199219,26561.580078,26667.960938,26500,26667.960938
"612","^BSESN","2016-05-30",26694.75,26794.960938,26623.330078,26725.599609,14800,26725.599609
"613","^BSESN","2016-05-27",26415.929688,26677.429688,26405.279297,26653.599609,20800,26653.599609
"614","^BSESN","2016-05-26",26008.25,26398.939453,25941.509766,26366.679688,13900,26366.679688
"615","^BSESN","2016-05-25",25432.099609,25897.869141,25430.589844,25881.169922,9500,25881.169922
"616","^BSESN","2016-05-24",25256.970703,25340.470703,25181.470703,25305.470703,10700,25305.470703
"617","^BSESN","2016-05-23",25447.720703,25519.259766,25207.779297,25230.359375,11300,25230.359375
"618","^BSESN","2016-05-20",25428.419922,25506.060547,25251.900391,25301.900391,13600,25301.900391
"619","^BSESN","2016-05-19",25713.839844,25714.560547,25351.990234,25399.720703,14400,25399.720703
"620","^BSESN","2016-05-18",25671.480469,25747,25503.400391,25704.609375,9800,25704.609375
"621","^BSESN","2016-05-17",25756.140625,25927.310547,25733.759766,25773.609375,11400,25773.609375
"622","^BSESN","2016-05-16",25528.800781,25688.460938,25351.619141,25653.230469,12900,25653.230469
"623","^BSESN","2016-05-13",25739.939453,25743.689453,25400.269531,25489.570312,12500,25489.570312
"624","^BSESN","2016-05-12",25684.599609,25827.029297,25620.269531,25790.220703,9800,25790.220703
"625","^BSESN","2016-05-11",25548.970703,25762.490234,25409.240234,25597.019531,9300,25597.019531
"626","^BSESN","2016-05-10",25682.980469,25809.929688,25614.240234,25772.529297,10500,25772.529297
"627","^BSESN","2016-05-09",25321.830078,25709.679688,25302.859375,25688.859375,11700,25688.859375
"628","^BSESN","2016-05-06",25223.669922,25260.480469,25057.929688,25228.5,11300,25228.5
"629","^BSESN","2016-05-05",25187.660156,25394.099609,25162.939453,25262.210938,11300,25262.210938
"630","^BSESN","2016-05-04",25210.869141,25245.699219,25061.039062,25101.730469,15800,25101.730469
"631","^BSESN","2016-05-03",25500.140625,25705.960938,25192.939453,25229.699219,11000,25229.699219
"632","^BSESN","2016-05-02",25565.439453,25565.439453,25341.140625,25436.970703,7700,25436.970703
"633","^BSESN","2016-04-29",25612.910156,25755.429688,25424.029297,25606.619141,14600,25606.619141
"634","^BSESN","2016-04-28",26078.279297,26100.539062,25561.169922,25603.099609,14600,25603.099609
"635","^BSESN","2016-04-27",25956.419922,26092.929688,25885.240234,26064.119141,11200,26064.119141
"636","^BSESN","2016-04-26",25604.919922,26055,25549.050781,26007.300781,11200,26007.300781
"637","^BSESN","2016-04-25",25891.029297,25891.029297,25585.929688,25678.929688,8200,25678.929688
"638","^BSESN","2016-04-22",25892.490234,25922.019531,25771.880859,25838.140625,13400,25838.140625
"639","^BSESN","2016-04-21",25979.679688,26080.070312,25783.119141,25880.380859,18100,25880.380859
"640","^BSESN","2016-04-20",25942.339844,25956.339844,25716.810547,25844.179688,11300,25844.179688
"641","^BSESN","2016-04-18",25833.160156,25870.029297,25634.119141,25816.359375,8500,25816.359375
"642","^BSESN","2016-04-13",25358.419922,25671.5,25358.419922,25626.75,14600,25626.75
"643","^BSESN","2016-04-12",25056.470703,25180.019531,24996.439453,25145.589844,11500,25145.589844
"644","^BSESN","2016-04-11",24789.400391,25049.919922,24523.199219,25022.160156,25900,25022.160156
"645","^BSESN","2016-04-08",24665.800781,24736.029297,24608.509766,24673.839844,9700,24673.839844
"646","^BSESN","2016-04-07",24998.789062,25013.130859,24647.480469,24685.419922,19200,24685.419922
"647","^BSESN","2016-04-06",24978.859375,25000.650391,24834.160156,24900.630859,10300,24900.630859
"648","^BSESN","2016-04-05",25372.439453,25372.439453,24837.509766,24883.589844,14800,24883.589844
"649","^BSESN","2016-04-04",25333.980469,25424.150391,25223.490234,25399.650391,7800,25399.650391
"650","^BSESN","2016-04-01",25301.699219,25354.939453,25119.349609,25269.640625,11400,25269.640625
"651","^AXJO","2016-07-04",5246.600098,5281.799805,5218.5,5281.799805,0,5281.799805
"652","^AXJO","2016-07-01",5233.399902,5278.899902,5233.399902,5246.600098,0,5246.600098
"653","^AXJO","2016-06-30",5142.399902,5247.600098,5142.399902,5233.399902,0,5233.399902
"654","^AXJO","2016-06-29",5103.299805,5156.5,5103.299805,5142.399902,0,5142.399902
"655","^AXJO","2016-06-28",5137.200195,5137.200195,5051.100098,5103.299805,0,5103.299805
"656","^AXJO","2016-06-27",5113.200195,5154.899902,5051,5137.200195,0,5137.200195
"657","^AXJO","2016-06-24",5280.700195,5325.399902,5080,5113.200195,0,5113.200195
"658","^AXJO","2016-06-23",5271,5292.799805,5269.399902,5280.700195,0,5280.700195
"659","^AXJO","2016-06-22",5274.399902,5297.799805,5259.299805,5270.899902,0,5270.899902
"660","^AXJO","2016-06-21",5256.799805,5290,5252.299805,5274.399902,0,5274.399902
"661","^AXJO","2016-06-20",5162.700195,5256.799805,5162.700195,5256.799805,0,5256.799805
"662","^AXJO","2016-06-17",5146,5178.399902,5146,5162.700195,0,5162.700195
"663","^AXJO","2016-06-16",5147.100098,5198.899902,5141,5146,0,5146
"664","^AXJO","2016-06-15",5203.299805,5203.299805,5147.100098,5147.100098,0,5147.100098
"665","^AXJO","2016-06-14",5312.600098,5312.600098,5197.399902,5203.299805,0,5203.299805
"666","^AXJO","2016-06-10",5361.899902,5361.899902,5294.200195,5312.600098,0,5312.600098
"667","^AXJO","2016-06-09",5370,5386,5336,5361.899902,0,5361.899902
"668","^AXJO","2016-06-08",5371,5375.5,5335.200195,5370,0,5370
"669","^AXJO","2016-06-07",5360.100098,5392.5,5360.100098,5371,0,5371
"670","^AXJO","2016-06-06",5318.899902,5374.899902,5317.100098,5360.399902,0,5360.399902
"671","^AXJO","2016-06-03",5278.899902,5324.299805,5278.899902,5318.899902,0,5318.899902
"672","^AXJO","2016-06-02",5323.200195,5327.799805,5270.899902,5278.899902,0,5278.899902
"673","^AXJO","2016-06-01",5378.600098,5378.600098,5306.299805,5323.200195,0,5323.200195
"674","^AXJO","2016-05-31",5408,5408,5365.299805,5378.600098,0,5378.600098
"675","^AXJO","2016-05-30",5405.899902,5415,5391.5,5408,0,5408
"676","^AXJO","2016-05-27",5388.100098,5427.700195,5388.100098,5405.899902,0,5405.899902
"677","^AXJO","2016-05-26",5372.5,5402.700195,5354.100098,5388.100098,0,5388.100098
"678","^AXJO","2016-05-25",5295.600098,5394.399902,5295.600098,5372.5,0,5372.5
"679","^AXJO","2016-05-24",5318.899902,5324,5295.600098,5295.600098,0,5295.600098
"680","^AXJO","2016-05-23",5351.299805,5364.600098,5297.5,5318.899902,0,5318.899902
"681","^AXJO","2016-05-20",5323.299805,5366,5320.299805,5351.299805,0,5351.299805
"682","^AXJO","2016-05-19",5356.200195,5371.100098,5303.100098,5323.299805,0,5323.299805
"683","^AXJO","2016-05-18",5395.899902,5395.899902,5347.100098,5356.200195,0,5356.200195
"684","^AXJO","2016-05-17",5358.899902,5395.899902,5358.899902,5395.899902,0,5395.899902
"685","^AXJO","2016-05-16",5329,5371.100098,5319.799805,5358.899902,0,5358.899902
"686","^AXJO","2016-05-13",5359.299805,5371.700195,5309,5329,0,5329
"687","^AXJO","2016-05-12",5372.299805,5372.299805,5337.600098,5359.299805,0,5359.299805
"688","^AXJO","2016-05-11",5342.799805,5425.200195,5342.799805,5372.299805,0,5372.299805
"689","^AXJO","2016-05-10",5320.700195,5343.200195,5288.399902,5342.799805,0,5342.799805
"690","^AXJO","2016-05-09",5292,5321.399902,5264.399902,5320.700195,0,5320.700195
"691","^AXJO","2016-05-06",5281.600098,5292,5200.299805,5292,0,5292
"692","^AXJO","2016-05-05",5271.100098,5294.100098,5249.799805,5279.100098,0,5279.100098
"693","^AXJO","2016-05-04",5353.799805,5353.799805,5271.100098,5271.100098,0,5271.100098
"694","^AXJO","2016-05-03",5243,5357,5217.399902,5353.799805,0,5353.799805
"695","^AXJO","2016-05-02",5252.200195,5252.200195,5182.200195,5243,0,5243
"696","^AXJO","2016-04-29",5225.399902,5257.100098,5210.5,5252.200195,0,5252.200195
"697","^AXJO","2016-04-28",5187.700195,5239.299805,5187.700195,5225.399902,0,5225.399902
"698","^AXJO","2016-04-27",5220.600098,5281.600098,5179.5,5187.700195,0,5187.700195
"699","^AXJO","2016-04-26",5236.399902,5247.299805,5211.399902,5220.600098,0,5220.600098
"700","^AXJO","2016-04-22",5272.700195,5273.5,5226.200195,5236.399902,0,5236.399902
"701","^AXJO","2016-04-21",5216,5279.899902,5216,5272.700195,0,5272.700195
"702","^AXJO","2016-04-20",5188.799805,5232.700195,5188.799805,5216,0,5216
"703","^AXJO","2016-04-19",5137.100098,5219,5137.100098,5188.799805,0,5188.799805
"704","^AXJO","2016-04-18",5157.5,5157.600098,5118.5,5137.100098,0,5137.100098
"705","^AXJO","2016-04-15",5118.5,5157.5,5111.700195,5157.5,0,5157.5
"706","^AXJO","2016-04-14",5054.700195,5118.600098,5054.700195,5118.600098,0,5118.600098
"707","^AXJO","2016-04-13",4975.600098,5054.700195,4975.600098,5054.700195,0,5054.700195
"708","^AXJO","2016-04-12",4931.5,4977.200195,4927.299805,4975.600098,0,4975.600098
"709","^AXJO","2016-04-11",4937.600098,4943.200195,4910.799805,4931.5,0,4931.5
"710","^AXJO","2016-04-08",4960.899902,4960.899902,4893.5,4937.600098,0,4937.600098
"711","^AXJO","2016-04-07",4945.899902,4984.899902,4945.100098,4964.100098,0,4964.100098
"712","^AXJO","2016-04-06",4924.399902,4958.200195,4906.299805,4945.899902,0,4945.899902
"713","^AXJO","2016-04-05",4995.299805,4995.299805,4909.100098,4924.399902,0,4924.399902
"714","^AXJO","2016-04-04",4995.299805,4995.299805,4995.299805,4995.299805,0,4995.299805
"715","^AXJO","2016-04-01",5082.799805,5082.799805,4976.299805,4999.399902,0,4999.399902
"716","^JKSE","2016-07-01",5027.617188,5039.686035,4971.581055,4971.581055,3924520000,4971.581055
"717","^JKSE","2016-06-30",4999.87793,5033.242188,4996.39502,5016.646973,5331262000,5016.646973
"718","^JKSE","2016-06-29",4905.978027,4980.10498,4905.978027,4980.10498,3976844000,4980.10498
"719","^JKSE","2016-06-28",4836.128906,4890.60498,4835.432129,4882.170898,4633256000,4882.170898
"720","^JKSE","2016-06-27",4804.045898,4846.417969,4795.962891,4836.051758,3755624400,4836.051758
"721","^JKSE","2016-06-24",4878.045898,4884.794922,4754.356934,4834.568848,5550980800,4834.568848
"722","^JKSE","2016-06-23",4896.795898,4899.49707,4856.050781,4874.309082,5187260000,4874.309082
"723","^JKSE","2016-06-22",4876.87207,4899.199219,4876.87207,4896.852051,5551134800,4896.852051
"724","^JKSE","2016-06-21",4873.438965,4889.455078,4868.227051,4878.713867,4996895200,4878.713867
"725","^JKSE","2016-06-20",4849.690918,4863.530762,4828.587891,4863.530762,4259908400,4863.530762
"726","^JKSE","2016-06-17",4825.727051,4838.029785,4806.595215,4835.143066,4125276800,4835.143066
"727","^JKSE","2016-06-16",4819.234863,4829.451172,4801.87207,4814.391113,3871111200,4814.391113
"728","^JKSE","2016-06-15",4811.226074,4814.824219,4789.085938,4814.824219,5210148400,4814.824219
"729","^JKSE","2016-06-14",4797.620117,4833.396973,4792.535156,4821.589844,6014974800,4821.589844
"730","^JKSE","2016-06-13",4838.02002,4838.02002,4807.226074,4807.226074,6535207200,4807.226074
"731","^JKSE","2016-06-10",4882.274902,4887.587891,4848.056152,4848.056152,7510202400,4848.056152
"732","^JKSE","2016-06-09",4913.007812,4919.164062,4876.793945,4876.793945,4200126800,4876.793945
"733","^JKSE","2016-06-08",4928.094238,4940.098145,4892.62793,4916.061035,3595409200,4916.061035
"734","^JKSE","2016-06-07",4908.245117,4933.98877,4907.506836,4933.98877,4094530400,4933.98877
"735","^JKSE","2016-06-06",4862.567871,4896.024902,4860.62793,4896.024902,3072706200,4896.024902
"736","^JKSE","2016-06-03",4845.422852,4861.299805,4839.083008,4853.921875,2607634800,4853.921875
"737","^JKSE","2016-06-02",4836.504883,4860.862793,4833.225098,4833.225098,2734732400,4833.225098
"738","^JKSE","2016-06-01",4801.853027,4851.741211,4800.708008,4839.667969,2655178600,4839.667969
"739","^JKSE","2016-05-31",4833.717773,4836.37207,4792.201172,4796.869141,4113550800,4796.869141
"740","^JKSE","2016-05-30",4819.054199,4845.124023,4817.069824,4836.033203,3568713200,4836.033203
"741","^JKSE","2016-05-27",4782.448242,4814.730957,4778.540039,4814.730957,3112906800,4814.730957
"742","^JKSE","2016-05-26",4777.566895,4784.660156,4761.459961,4784.564941,2969113600,4784.564941
"743","^JKSE","2016-05-25",4733.887207,4772.977051,4733.551758,4772.977051,3578548000,4772.977051
"744","^JKSE","2016-05-24",4738.163086,4750.359863,4710.785156,4710.785156,3246201400,4710.785156
"745","^JKSE","2016-05-23",4714.676758,4743.662109,4714.676758,4743.662109,2691482800,4743.662109
"746","^JKSE","2016-05-20",4698.967773,4722.278809,4690.558105,4711.87793,2900877800,4711.87793
"747","^JKSE","2016-05-19",4733.472168,4739.324219,4691.570801,4704.216797,2964179600,4704.216797
"748","^JKSE","2016-05-18",4721.895996,4743.071777,4713.71582,4734.356934,3583240000,4734.356934
"749","^JKSE","2016-05-17",4737.166016,4745.147949,4717.259766,4729.155762,3345967600,4729.155762
"750","^JKSE","2016-05-16",4745.474121,4748.817871,4720.243164,4731.562012,2864795000,4731.562012
"751","^JKSE","2016-05-13",4801.191895,4803.003906,4745.90918,4761.714844,3325981200,4761.714844
"752","^JKSE","2016-05-12",4795.736816,4825.184082,4792.208008,4803.321777,2963507000,4803.321777
"753","^JKSE","2016-05-11",4781.138184,4811.599121,4770.367188,4799.963867,2648832200,4799.963867
"754","^JKSE","2016-05-10",4749.522949,4766.713867,4728.539062,4763.115234,3071231600,4763.115234
"755","^JKSE","2016-05-09",4808.520996,4812.890137,4745.500977,4749.314941,3168886000,4749.314941
"756","^JKSE","2016-05-04",4808.653809,4822.595215,4765.410156,4822.595215,3608028000,4822.595215
"757","^JKSE","2016-05-03",4818.974121,4833.991211,4806.030762,4812.26416,3420718800,4812.26416
"758","^JKSE","2016-05-02",4828.962891,4835.522949,4770.557129,4808.318848,3030340400,4808.318848
"759","^JKSE","2016-04-29",4839.366211,4839.625,4818.85498,4838.583008,3618136800,4838.583008
"760","^JKSE","2016-04-28",4861.950195,4877.170898,4830.687012,4848.390137,4614803200,4848.390137
"761","^JKSE","2016-04-27",4807.686035,4845.658203,4803.208984,4845.658203,4562285200,4845.658203
"762","^JKSE","2016-04-26",4866.149902,4866.384766,4788.375,4814.092773,3693218000,4814.092773
"763","^JKSE","2016-04-25",4920.402832,4920.402832,4863.334961,4878.861816,4106444000,4878.861816
"764","^JKSE","2016-04-22",4898.726074,4917.588867,4883.881836,4914.736816,3808048000,4914.736816
"765","^JKSE","2016-04-21",4884.921875,4906.828125,4884.842773,4903.089844,3691037200,4903.089844
"766","^JKSE","2016-04-20",4876.253906,4883.13916,4857.722168,4876.596191,4282056000,4876.596191
"767","^JKSE","2016-04-19",4875.498047,4886.499023,4864.891113,4881.930176,4317187200,4881.930176
"768","^JKSE","2016-04-18",4812.578125,4865.53418,4800.26416,4865.53418,3041610200,4865.53418
"769","^JKSE","2016-04-15",4834.900879,4839.016113,4793.13916,4823.567871,3499227200,4823.567871
"770","^JKSE","2016-04-14",4872.226074,4873.428223,4814.846191,4814.846191,4328991200,4814.846191
"771","^JKSE","2016-04-13",4846.978027,4856.591797,4831.574219,4853.004883,6540873600,4853.004883
"772","^JKSE","2016-04-12",4788.421875,4829.573242,4776.981934,4829.573242,3613517200,4829.573242
"773","^JKSE","2016-04-11",4833.35498,4843.629883,4766.814941,4786.974121,3221530800,4786.974121
"774","^JKSE","2016-04-08",4839.652832,4862.805176,4829.444824,4846.704102,4105677200,4846.704102
"775","^JKSE","2016-04-07",4884.834961,4900.46582,4858.5,4867.285156,4778304000,4867.285156
"776","^JKSE","2016-04-06",4863.061035,4879,4861.579102,4868.22998,4608868000,4868.22998
"777","^JKSE","2016-04-05",4848.847168,4883.683105,4843.162109,4858.071777,3290439400,4858.071777
"778","^JKSE","2016-04-04",4840.146973,4864.937012,4838.979004,4850.175781,3592764000,4850.175781
"779","^JKSE","2016-04-01",4843.394043,4844.358887,4819.933105,4843.186035,3001453600,4843.186035
